customer_tweet_id,customer_text,amazon_response
2680814,@AmazonHelp I haven't received any mail. Could you please send again,"@426971 Social Media Escalations team, please respond to that email and we'll reach out to at the earliest. (2/2) ^AS"
2720010,@AmazonHelp Same road but not a neighbour,"@763259 Hi, are there different names &amp; addresses on the parcels, or are they all for the same recipient? ^TS"
2305742,@AmazonHelp More than 48 hours had passes an still 8 havent recieved an email and my account havent been unlocked. I really need this to get solved...,@668966 Have you checked your spam and junk folders? Sometimes our emails can end up there and then be unseen. ^CN
581169,@AmazonHelp J'ai tout fait comme recommandé. J'ai un compte Amazon.fr,"@256946 D'accord, pourrais-je avoir davantage de détails sur la situation?^FT"
865809,"@AmazonHelp What reply when will I get my cashback ,,it was supposed to be received by 12th Nov ,,u guys have any shame left or not... not even one time u have given my due promised cashback without harrassing me. https://t.co/fYIE7NpNwE",@325604 Sorry to know you've not received cashback. Please reach us here: https://t.co/rS49hgaADF we'll check your details and help you with your concern.^AR
224966,@AmazonHelp Please find it they r not refunding not recharge progress https://t.co/vzDQzeb4SJ,"@169581 I get your concern, please connect with our team using the link above. We'll check on it. ^PS"
441005,"@AmazonHelp How many times shall I fill up the information? Done it twice, and e-mail the details as well. Sick",@219630 We've checked and could not find your details. Do share your details and our team will reach out to you soon. ^RD
682572,@AmazonHelp I tried all the mediums. None of your team member is able to help me.,@282895 I'm sorry that your issue has not been resolved yet. Our team is working on it and will get back to you soon. ^RI
1423478,@AmazonHelp I don't have time for that..here is a screenshot of the details https://t.co/vplcZOctEj,"@419459 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 3/3 ^NK"
408800,"@AmazonHelp Yes, it was an Amazon seller.  I've been in touch with them already.  But this never should have happened. I'm amazed it wasn't stolen.","@212455 Thanks for keeping us in the loop, Flo! We can do both seller and carrier feedback by phone here: https://t.co/hApLpMlfHN ^TG"
2487067,"@AmazonHelp Same problem is still occurring, this is in Amazon Canada btw. It works fine with Amazon US.","@710355 Thank you for confirming, Andy! I was unable to replicate this issue. Could you please contact us directly so that we can help investigate this further: https://t.co/hApLpMlfHN ? Please keep us posted! ^SD"
162186,@AmazonHelp My package still hasn’t arrived.  Now what?,@153437 Could you please contact us so that we can look into this further for you? You can reach us here: https://t.co/CYqkdUakWJ. ^PJ
1905511,@AmazonHelp Thank you! Will I get a confirmation email about the refund or will it happen automatically?,@567812 You can track the status of your refund here: https://t.co/OuUz8wwYJm ^AC
1343555,"@AmazonHelp Haha, they stopped answering emails after I caught this Walmart thing","@408607 If the seller is no longer responding, you can file an A-to-Z Guarantee claim. Check it out here: https://t.co/QCtAppBlE6 ^MJ"
280675,@AmazonHelp I am not able to login,@182868 Kindly connect with us via https://t.co/QS2bTd0snB ^SG
2537473,"@AmazonHelp I have replied to emails until i'm blue in the face. Nothing is done, i don't hear back. The Guardian article clearly shows you are ignoring your obligations under the sale of good act. But you still do nothing despite spending thousands of pounds with you over the years.",@721757 Sorry to hear about the issue your experiencing Roger. Can you please fill out the link here: https://t.co/tkLCr7DNil so we can look into this for you. ^SA
182985,@AmazonHelp I have filled the form. Unfortunately i have provided a wrong order id. Therefore i refilled a second form with the correct one,@159037 Thank you for the heads up. Our team will reach out to you at the earliest. Appreciate your understanding. ^HD
2682660,"@AmazonHelp No update from 24 hrs, 
Stun the product is showing delivered?????
WHAT IS THIS????? https://t.co/MQXiqJ8UZN","@754624 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.  ^VH"
236601,@AmazonHelp Your delivery guy wasted 90 minutes of my time unnecessarily. He was very obnoxious on the phone to add to it.,@172349 Sorry about the inconvenience. Please report to our support team here: https://t.co/vlvfJr4nN9 to take right actions. ^BS
2631396,@AmazonHelp Pour le moment non (mais les 3 dernières par colis privé oui). Je reviens vous voir début de semaine quand ce sera le cas 😁 merci pour le soutien !,"@743035 Je vous en prie, passez un bon week-end. ^BR"
246366,@AmazonHelp My point again that you advertising it as released tomorrow yet I it's not https://t.co/4kLwLOhNjR,"@174522 Hi, could you send us a direct link to the vinyl you are referring to ? We would like to take a closer look. ^CR"
956269,@AmazonHelp Ré avec vous une réponse ?,@346900 Nous n'avons pas d'informations pour le moment. ^SM
2762123,"@AmazonHelp Yes I've gone through this link
After selecting the order, one call comes from Amazon.
After few seconds it says we are unable to find your order, for more deals visit Amazon Web or app....
Please help",@772745 That's unusual! Please share your details here: https://t.co/GIJyeYqKE0 and we will get in touch with you shortly. ^BS
1513337,"@AmazonHelp I don't know, i was at work when the parcel was delivered to my neighbour.","@471153 If you click on the link that AL provided, it should take you to the order info, and the courier should be listed there. ^JD"
348325,@AmazonHelp Because of the faulty product you guys are not replacing it and just asking for the product to return,@198928 Revert to our correspondence sent to your registered email account for further clarifications. 2/2 ^MJ
2960553,@AmazonHelp it was supposed to be delivered 11/27/17.,@817067 What is the current tracking status shown on your order? You can check for that information here: https://t.co/Y5jpI9gRhE ^LA
1357649,"@AmazonHelp 100 hrs and still not delivered. PATHETIC, SHIT service by @115850 @115821 https://t.co/3X4c8TEvfX",@313517 We apologize for the stretch. We will ensure to close your issue at the earliest. ^CB
971745,@AmazonHelp It is not acceptable. You refund my money first &amp; I wud reorder again but I want d item at d same price of d Day I paid money 2 you 34500.,"@350524 Sorry for the trouble. I'd like to assist you with this, please share your details on the link here: https://t.co/GIJyeYqKE0. ^PS"
729373,@AmazonHelp thanks for the help. Got a mail :),@214977 That's great!! Keep us posted if you need any assistance. ^HA
538619,"@AmazonHelp Arraaaasaniiiiii @117086 xD comprei para um amigo o ""O livro do Jô uma autobiografia desautorizada""! Mas é segredo (ainda bem que ele não tem twitter hahahaha) 😝","@244874 🙊Com certeza, o secredo fica entre a Amazon e você. O livro é um presentinho de aniversário? ^MB"
288049,"@AmazonHelp No, logging in from the work browser",@184645 Ah right- Have you checked your spam/junk folder? Sometimes these emails can be redirected here. ^NV
1067717,"@AmazonHelp bin tiens, tous les tiers qui vendent du coton alors que polyester, pour les bonnets de chimio. j'ai eu 50% sur un (ça ira poubelle)","@371966 Bonjour, je suis désolée d'apprendre cela. Veuillez noter que vous avez la possibilité de soumettre une garantie A à Z. ^FA"
359522,"@AmazonHelp You guys are jerk..
Go die you Morons.. 
Refund my Money you Idiots","@201142 Sorry for the trouble with your order. If you've paid for the order, the refund (1/2)^SQ"
2418550,@AmazonHelp Merci 👍🏼j’espère que cela servira ! 🙏🏼😩,"@153429 Je vous en prie, très bonne soirée. ^ASZ"
1911964,@AmazonHelp Ja ist versendet worden,"@569542 Danke für die Rückmeldung! Da der Artikel bereits versendet wurde, würde ich dich noch um ein klein wenig Geduld bitten. :) ^SI"
524845,"@AmazonHelp Yes Mr. not only did you miss that, I was told that my address is wrong. The address on which I have received many orders in the last couple of years.",@146322 I'm sorry for the miss on delivery. We'd like to look into it. Please report it to our support team here: https://t.co/2t6DQpbXFx we'll help you out. ^AP
2672689,@AmazonHelp 3/3 but cannot see order. Cannot track it/review it or access live chat...,@752479 I'm sorry for the account issues! Please contact us here and we'd love to help you out: https://t.co/euUCGbEass ^MH
24996,@AmazonHelp There was no way I could communicate that I never subscribed for a prime membership on your dot com website.,@121405 Did you contact us directly via phone or chat: https://t.co/hApLpMlfHN? ^AB
1085105,@AmazonHelp my sister ordered if off my wish list. I think she's looking into it? Can it be resent?,@375960 I'm afraid we can't see order details here but please feel free to contact us here: https://t.co/Q7Ftz6nj80 for options. ^BG
